school_name,major_name,batch,batch_year,tier
大连海事大学,法学（海商法方向）,,,national
大连海事大学,法学（涉外法制方向）,,,national
大连海事大学,物流工程,,,national
大连海事大学,物流管理,,,national
大连海事大学,电子信息工程,,,national
大连海事大学,电子信息工程（中外合作办学）,,,national
大连海事大学,电子商务,,,national
大连海事大学,航海技术,,,national
大连海事大学,船舶与海洋工程,,,national
大连海事大学,船舶与海洋工程（中外合作办学）,,,national
大连海事大学,船舶电子电气工程,,,national
大连海事大学,英语,,,national
大连海事大学,计算机科学与技术,,,national
大连海事大学,轮机工程（海上专业）,,,national
大连海事大学,轮机工程（陆上专业）,,,national
大连海洋大学,水产养殖学,,,national
大连海洋大学,海洋科学,,,national
大连理工大学,信息与计算科学,,,national
大连理工大学,公共事业管理,,,national
大连理工大学,制药工程,,,national
大连理工大学,功能材料,,,national
大连理工大学,化学工程与工艺,,,national
大连理工大学,城乡规划,,,national
大连理工大学,安全工程,,,national
大连理工大学,工业设计,,,national
大连理工大学,工程力学,,,national
大连理工大学,广播电视学,,,national
大连理工大学,应用化学,,,national
大连理工大学,应用物理学,,,national
大连理工大学,建筑学,,,national
大连理工大学,数字媒体技术,,,national
大连理工大学,数学与应用数学,,,national
大连理工大学,日语,,,national
大连理工大学,材料成型及控制工程,,,national
大连理工大学,环境工程,,,national
大连理工大学,环境设计,,,national
大连理工大学,生物医学工程,,,national
大连理工大学,生物工程,,,national
大连理工大学,电子信息工程,,,national
大连理工大学,电气工程及其自动化,,,national
大连理工大学,能源与动力工程,,,national
大连理工大学,自动化,,,national
大连理工大学,船舶与海洋工程,,,national
大连理工大学,英语,,,national
大连理工大学,视觉传达设计,,,national
大连理工大学,计算机科学与技术,,,national
大连理工大学,软件工程,,,national
大连理工大学,过程装备与控制工程,,,national
大连理工大学,金属材料工程,,,national
大连理工大学,高分子材料与工程,,,national
大连艺术学院,文化产业管理,,,national
大连艺术学院,服装与服饰设计,,,national
天水师范大学,体育教育,,,national
天水师范大学,化学,,,national
天水师范大学,历史学,,,national
天水师范大学,小学教育,,,national
天水师范大学,汉语言文学,,,national
天津中医药大学,中医学,,,national
天津中医药大学,中药制药,,,national
天津中医药大学,中药学,,,national
天津中医药大学,中西医临床医学,,,national
天津中医药大学,临床医学,,,national
天津中医药大学,市场营销,,,national
天津中医药大学,康复治疗学,,,national
天津中医药大学,护理学,,,national
天津中医药大学,针灸推拿学,,,national
天津体育学院,体育教育,,,national
天津体育学院,社会体育指导与管理,,,national
天津体育学院,运动康复,,,national
天津农学院,农学,,,national
天津农学院,动物医学,,,national
天津农学院,园艺,,,national
天津农学院,水产养殖学,,,national
天津农学院,食品科学与工程,,,national
天津农学院,食品质量与安全,,,national
天津医科大学,临床医学,,,national
天津医科大学,医学影像学,,,national
天津医科大学,医学影像技术,,,national
天津医科大学,医学检验技术,,,national
天津医科大学,口腔医学,,,national
天津医科大学,基础医学,,,national
天津医科大学,康复治疗学,,,national
天津医科大学,护理学,,,national
天津医科大学,智能医学工程,,,national
天津医科大学,生物医学工程,,,national
天津医科大学,眼视光医学,,,national
天津医科大学,眼视光学,,,national
天津医科大学,药学,,,national
天津医科大学,预防医学,,,national
天津医科大学,麻醉学,,,national
天津商业大学,工商管理,,,national
天津商业大学,应用统计学,,,national
天津商业大学,建筑环境与能源应用工程,,,national
天津商业大学,法学,,,national
天津商业大学,生物工程,,,national
天津商业大学,电子商务,,,national
天津商业大学,能源与动力工程,,,national
天津商业大学,财务管理,,,national
天津商业大学,财务管理（中外合作办学）,,,national
天津商业大学,通信工程,,,national
天津商业大学,酒店管理,,,national
天津商业大学,金融学,,,national
天津商业大学,食品科学与工程,,,national
天津城建大学,土木工程,,,national
天津城建大学,城乡规划,,,national
天津城建大学,城市地下空间工程,,,national
天津城建大学,工程管理,,,national
天津城建大学,建筑学,,,national
天津城建大学,建筑环境与能源应用工程,,,national
天津城建大学,房地产开发与管理,,,national
天津城建大学,机械设计制造及其自动化,,,national
天津城建大学,给排水科学与工程,,,national
天津城建大学,道路桥梁与渡河工程,,,national
天津外国语大学,俄语,,,national
天津外国语大学,商务英语,,,national
天津外国语大学,国际商务,,,national
天津外国语大学,德语,,,national
天津外国语大学,意大利语,,,national
天津外国语大学,新闻学,,,national
天津外国语大学,日语,,,national
天津外国语大学,朝鲜语,,,national
天津外国语大学,汉语国际教育,,,national
天津外国语大学,汉语言文学,,,national
天津外国语大学,法语,,,national
天津外国语大学,翻译,,,national
天津外国语大学,英语,,,national
天津外国语大学,西班牙语,,,national
天津外国语大学,阿拉伯语,,,national
天津大学,保密管理,,,national
天津大学,信息管理与信息系统,,,national
天津大学,光电信息科学与工程,,,national
天津大学,分子科学与工程,,,national
天津大学,制药工程,,,national
天津大学,功能材料,,,national
天津大学,合成生物学,,,national
天津大学,土木工程,,,national
天津大学,城乡规划,,,national
天津大学,工业工程,,,national
天津大学,工业设计,,,national
天津大学,工程力学,,,national
天津大学,工程管理,,,national
天津大学,建筑学,,,national
天津大学,教育学,,,national
天津大学,数学与应用数学,,,national
天津大学,智能医学工程,,,national
天津大学,机械设计制造及其自动化,,,national
天津大学,材料成型及控制工程,,,national
天津大学,材料科学与工程,,,national
天津大学,水利水电工程,,,national
天津大学,法学,,,national
天津大学,港口航道与海岸工程,,,national
天津大学,环境设计,,,national
天津大学,生物医学工程,,,national
天津大学,生物工程,,,national
天津大学,生物科学,,,national
天津大学,电子商务,,,national
天津大学,精细化工,,,national
天津大学,能源与动力工程,,,national
天津大学,药学,,,national
天津大学,财务管理,,,national
天津大学,过程装备与控制工程,,,national
天津大学,金融学,,,national
天津大学,风景园林,,,national
天津大学,食品科学与工程,,,national
天津工业大学,动画,,,national
天津工业大学,化学工程与工艺,,,national
天津工业大学,国际经济与贸易,,,national
天津工业大学,工业设计,,,national
天津工业大学,工商管理,,,national
天津工业大学,广播电视编导,,,national
天津工业大学,应用物理学,,,national
天津工业大学,数学与应用数学,,,national
天津工业大学,服装与服饰设计,,,national
天津工业大学,服装设计与工程,,,national
天津工业大学,机械工程,,,national
天津工业大学,机械电子工程,,,national
天津工业大学,材料科学与工程,,,national
天津工业大学,环境工程,,,national
天津工业大学,电子信息工程,,,national
天津工业大学,电子科学与技术,,,national
天津工业大学,电气工程及其自动化,,,national
天津工业大学,纺织工程,,,national
天津工业大学,自动化,,,national
天津工业大学,视觉传达设计,,,national
天津工业大学,计算机科学与技术,,,national
天津工业大学,软件工程,,,national
天津工业大学,轻化工程,,,national
天津工业大学,金融学,,,national
天津工业大学,非织造材料与工程,,,national
天津师范大学,世界史,,,national
天津师范大学,俄语,,,national
天津师范大学,化学,,,national
天津师范大学,国际经济与贸易,,,national
天津师范大学,地理信息科学,,,national
天津师范大学,地理科学,,,national
天津师范大学,小学教育,,,national
天津师范大学,广告学,,,national
天津师范大学,应用心理学,,,national
天津师范大学,思想政治教育,,,national
天津师范大学,戏剧影视文学,,,national
天津师范大学,政治学与行政学,,,national
天津师范大学,教育学,,,national
天津师范大学,教育技术学,,,national
天津师范大学,数学与应用数学,,,national
天津师范大学,新闻学,,,national
天津师范大学,朝鲜语,,,national
天津师范大学,汉语国际教育,,,national
天津师范大学,汉语言文学,,,national
天津师范大学,法学,,,national
天津师范大学,物理学,,,national
天津师范大学,生物科学,,,national
天津师范大学,社会工作,,,national
天津师范大学,英语,,,national
天津师范大学,行政管理,,,national
天津师范大学,计算机科学与技术,,,national
天津理工大学,产品设计,,,national
天津理工大学,信息安全,,,national
天津理工大学,动画,,,national
天津理工大学,化学工程与工艺,,,national
天津理工大学,安全工程,,,national
天津理工大学,工商管理,,,national
天津理工大学,工程管理,,,national
天津理工大学,工程造价,,,national
天津理工大学,应用化学,,,national
天津理工大学,机械工程,,,national
天津理工大学,机械电子工程,,,national
天津理工大学,材料物理,,,national
天津理工大学,材料科学与工程,,,national
天津理工大学,测控技术与仪器,,,national
天津理工大学,环境工程,,,national
天津理工大学,电子信息工程,,,national
天津理工大学,电气工程及其自动化,,,national
天津理工大学,社会工作,,,national
天津理工大学,自动化,,,national
天津理工大学,计算机科学与技术,,,national
天津理工大学,通信工程,,,national
天津科技大学,制药工程,,,national
天津科技大学,包装工程,,,national
天津科技大学,化学工程与工艺,,,national
天津科技大学,国际经济与贸易,,,national
天津科技大学,工业设计,,,national
天津科技大学,物流管理,,,national
天津科技大学,环境科学,,,national
天津科技大学,生物工程,,,national
天津科技大学,翻译,,,national
天津科技大学,财务管理,,,national
天津科技大学,软件工程,,,national
天津科技大学,轻化工程,,,national
天津科技大学,过程装备与控制工程,,,national
天津科技大学,食品科学与工程,,,national
天津科技大学,食品质量与安全,,,national
天津科技大学,高分子材料与工程,,,national
天津美术学院,工艺美术,,,national
天津美术学院,服装与服饰设计,,,national
天津美术学院,环境设计,,,national
天津美术学院,绘画,,,national
天津美术学院,美术学,,,national
天津美术学院,艺术设计学,,,national
天津美术学院,视觉传达设计,,,national
天津美术学院,雕塑,,,national
天津职业技术师范大学,动画,,,national
天津职业技术师范大学,教育学,,,national
天津职业技术师范大学,机械设计制造及其自动化,,,national
天津职业技术师范大学,材料成型及控制工程,,,national
天津财经大学,人力资源管理,,,national
天津财经大学,会计学,,,national
天津财经大学,信息管理与信息系统,,,national
天津财经大学,信用管理,,,national
天津财经大学,商务英语,,,national
天津财经大学,国际商务,,,national
天津财经大学,国际经济与贸易,,,national
天津财经大学,工商管理,,,national
天津财经大学,市场营销,,,national
天津财经大学,旅游管理,,,national
天津财经大学,法学,,,national
天津财经大学,电子商务,,,national
天津财经大学,经济统计学,,,national
天津财经大学,行政管理,,,national
天津财经大学,财务管理,,,national
天津财经大学,财政学,,,national
天津财经大学,金融学,,,national
天津财经大学,金融工程,,,national
天津音乐学院,作曲与作曲技术理论,,,national
天津音乐学院,舞蹈编导,,,national
天津音乐学院,音乐学,,,national
天津音乐学院,音乐表演,,,national
太原师范学院,人文地理与城乡规划,,,national
太原师范学院,地理科学,,,national
太原师范学院,学前教育,,,national
太原师范学院,数学与应用数学,,,national
太原师范学院,舞蹈编导,,,national
太原师范学院,音乐学,,,national
太原理工大学,会计学,,,national
太原理工大学,体育教育,,,national
太原理工大学,信息与计算科学,,,national
太原理工大学,光电信息科学与工程,,,national
太原理工大学,农业水利工程,,,national
太原理工大学,化学工程与工艺,,,national
太原理工大学,国际经济与贸易,,,national
太原理工大学,土木工程,,,national
太原理工大学,地质工程,,,national
太原理工大学,安全工程,,,national
太原理工大学,工程力学,,,national
太原理工大学,工程管理,,,national
太原理工大学,工艺美术,,,national
太原理工大学,应用化学,,,national
太原理工大学,应用物理学,,,national
太原理工大学,建筑学,,,national
太原理工大学,建筑环境与能源应用工程,,,national
太原理工大学,机械电子工程,,,national
太原理工大学,机械设计制造及其自动化,,,national
太原理工大学,材料成型及控制工程,,,national
太原理工大学,材料科学与工程,,,national
太原理工大学,水文与水资源工程,,,national
太原理工大学,法学,,,national
太原理工大学,测绘工程,,,national
太原理工大学,物流管理,,,national
太原理工大学,物联网工程,,,national
太原理工大学,环境工程,,,national
太原理工大学,生物医学工程,,,national
太原理工大学,电子信息工程,,,national
太原理工大学,电子科学与技术,,,national
太原理工大学,电气工程及其自动化,,,national
太原理工大学,矿物加工工程,,,national
太原理工大学,给排水科学与工程,,,national
太原理工大学,自动化,,,national
太原理工大学,英语,,,national
太原理工大学,计算机科学与技术,,,national
太原理工大学,资源勘查工程,,,national
太原理工大学,车辆工程,,,national
太原理工大学,通信工程,,,national
太原理工大学,采矿工程,,,national
太原理工大学,金属材料工程,,,national
太原科技大学,机械电子工程,,,national
太原科技大学,机械设计制造及其自动化,,,national
太原科技大学,材料成型及控制工程,,,national
太原科技大学,材料科学与工程,,,national
太原科技大学,电气工程及其自动化,,,national
太原科技大学,自动化,,,national
太原科技大学,计算机科学与技术,,,national
宁夏医科大学,中医学,,,national
宁夏医科大学,中药学,,,national
宁夏医科大学,临床医学,,,national
宁夏医科大学,医学检验技术,,,national
宁夏医科大学,口腔医学,,,national
宁夏医科大学,护理学,,,national
宁夏医科大学,药学,,,national
宁夏医科大学,预防医学,,,national
宁夏大学,体育教育,,,national
宁夏大学,农学,,,national
宁夏大学,动物科学,,,national
宁夏大学,化学,,,national
宁夏大学,化学工程与工艺,,,national
宁夏大学,园艺,,,national
宁夏大学,土木工程,,,national
宁夏大学,地理科学,,,national
宁夏大学,应用心理学,,,national
宁夏大学,数学与应用数学,,,national
宁夏大学,新闻学,,,national
宁夏大学,旅游管理,,,national
宁夏大学,机械工程,,,national
宁夏大学,水利水电工程,,,national
宁夏大学,汉语言文学,,,national
宁夏大学,法学,,,national
宁夏大学,物理学,,,national
宁夏大学,生物技术,,,national
宁夏大学,电子信息工程,,,national
宁夏大学,电气工程及其自动化,,,national
宁夏大学,经济学,,,national
宁夏大学,英语,,,national
宁夏大学,草业科学,,,national
宁夏大学,行政管理,,,national
宁夏大学,计算机科学与技术,,,national
宁夏大学,过程装备与控制工程,,,national
宁夏大学,阿拉伯语,,,national
宁夏大学,食品科学与工程,,,national
宁夏师范大学,历史学,,,national
宁夏师范大学,小学教育,,,national
宁夏师范大学,数学与应用数学,,,national
宁夏师范大学,汉语言文学,,,national
宁夏师范大学,电子信息工程,,,national
宁夏师范大学,英语,,,national
宁夏理工学院,机械工程,,,national
宁夏理工学院,物联网工程,,,national
宁波大学,临床医学,,,national
宁波大学,会计学,,,national
宁波大学,体育教育,,,national
宁波大学,化学,,,national
宁波大学,历史学,,,national
宁波大学,国际经济与贸易,,,national
宁波大学,土木工程,,,national
宁波大学,地理科学,,,national
宁波大学,学前教育,,,national
宁波大学,小学教育,,,national
宁波大学,工商管理,,,national
宁波大学,工程力学,,,national
宁波大学,应用心理学,,,national
宁波大学,思想政治教育,,,national
宁波大学,数学与应用数学,,,national
宁波大学,旅游管理,,,national
宁波大学,日语,,,national
宁波大学,机械设计制造及其自动化,,,national
宁波大学,材料科学与工程,,,national
宁波大学,水产养殖学,,,national
宁波大学,汉语言文学,,,national
宁波大学,法学,,,national
宁波大学,物流管理,,,national
宁波大学,物理学,,,national
宁波大学,生物技术,,,national
宁波大学,电子信息科学与技术,,,national
宁波大学,经济学,,,national
宁波大学,航海技术,,,national
宁波大学,船舶与海洋工程,,,national
宁波大学,英语,,,national
宁波大学,行政管理,,,national
宁波大学,计算机科学与技术,,,national
宁波大学,通信工程,,,national
宁波大学,金融学,,,national
宁波大学,音乐学,,,national
宁波大学,食品科学与工程,,,national
宁波工程学院,化学工程与工艺,,,national
宁波工程学院,土木工程,,,national
宁波工程学院,机械设计制造及其自动化,,,national
宁波工程学院,物流管理,,,national
宁波工程学院,计算机科学与技术,,,national
宁波诺丁汉大学,财务管理,,,national
宁波财经学院,信息管理与信息系统,,,national
宁波财经学院,国际经济与贸易,,,national
宁波财经学院,视觉传达设计,,,national
宁波财经学院,计算机科学与技术,,,national
安庆师范大学,化学,,,national
安庆师范大学,数字媒体技术,,,national
安庆师范大学,数学与应用数学,,,national
安庆师范大学,汉语言文学,,,national
安庆师范大学,物流管理,,,national
安庆师范大学,物联网工程,,,national
安庆师范大学,生物科学,,,national
安庆师范大学,英语,,,national
安庆师范大学,表演,,,national
安康学院,小学教育,,,national
安康学院,旅游管理,,,national
安徽中医药大学,中医学,,,national
安徽中医药大学,中药学,,,national
安徽中医药大学,中西医临床医学,,,national
安徽中医药大学,制药工程,,,national
安徽中医药大学,药学,,,national
安徽中医药大学,针灸推拿学,,,national
安徽农业大学,农业机械化及其自动化,,,national
安徽农业大学,农业资源与环境,,,national
安徽农业大学,农学,,,national
安徽农业大学,农林经济管理,,,national
安徽农业大学,动物医学,,,national
安徽农业大学,动物科学,,,national
安徽农业大学,园林,,,national
安徽农业大学,园艺,,,national
安徽农业大学,木材科学与工程,,,national
安徽农业大学,林学,,,national
安徽农业大学,植物保护,,,national
安徽农业大学,环境科学,,,national
安徽农业大学,生物技术,,,national
安徽农业大学,英语,,,national
安徽农业大学,茶学,,,national
安徽农业大学,计算机科学与技术,,,national
安徽农业大学,食品科学与工程,,,national
安徽医科大学,临床医学,,,national
安徽医科大学,临床药学,,,national
安徽医科大学,公共事业管理,,,national
安徽医科大学,医学影像学,,,national
安徽医科大学,医学检验技术,,,national
安徽医科大学,口腔医学,,,national
安徽医科大学,应用心理学,,,national
安徽医科大学,护理学,,,national
安徽医科大学,生物技术,,,national
安徽医科大学,药学,,,national
安徽医科大学,预防医学,,,national
安徽医科大学,麻醉学,,,national
安徽大学,人力资源管理,,,national
安徽大学,会计学,,,national
安徽大学,信息安全,,,national
安徽大学,信息管理与信息系统,,,national
安徽大学,光电信息科学与工程,,,national
安徽大学,化学,,,national
安徽大学,化学工程与工艺,,,national
安徽大学,历史学,,,national
安徽大学,哲学,,,national
安徽大学,国际经济与贸易,,,national
安徽大学,工商管理,,,national
安徽大学,市场营销,,,national
安徽大学,广播电视学,,,national
安徽大学,应用物理学,,,national
安徽大学,应用物理学（中外合作办学）,,,national
安徽大学,政治学与行政学,,,national
安徽大学,数学与应用数学,,,national
安徽大学,新闻学,,,national
安徽大学,旅游管理,,,national
安徽大学,机械设计制造及其自动化,,,national
安徽大学,材料物理,,,national
安徽大学,汉语国际教育,,,national
安徽大学,汉语言文学,,,national
安徽大学,法学,,,national
安徽大学,测绘工程,,,national
安徽大学,物流管理,,,national
安徽大学,物联网工程,,,national
安徽大学,环境科学,,,national
安徽大学,环境设计（人居空间环境方向）,,,national
安徽大学,环境设计（场景智能交互方向）,,,national
安徽大学,生态学,,,national
安徽大学,生物工程,,,national
安徽大学,生物科学,,,national
安徽大学,电子信息工程,,,national
安徽大学,电子商务,,,national
安徽大学,电气工程及其自动化,,,national
安徽大学,知识产权,,,national
安徽大学,社会学,,,national
安徽大学,经济学,,,national
安徽大学,绘画,,,national
安徽大学,统计学,,,national
安徽大学,编辑出版学,,,national
安徽大学,自动化,,,national
安徽大学,英语,,,national
安徽大学,英语（英语与信息技术方向）,,,national
安徽大学,行政管理,,,national
安徽大学,计算机科学与技术,,,national
安徽大学,财政学,,,national
安徽大学,软件工程,,,national
安徽大学,通信工程,,,national
安徽大学,金融学,,,national
安徽大学,高分子材料与工程,,,national
安徽工业大学,会计学,,,national
安徽工业大学,冶金工程,,,national
安徽工业大学,化学工程与工艺,,,national
安徽工业大学,土木工程,,,national
安徽工业大学,工业工程,,,national
安徽工业大学,应用化学,,,national
安徽工业大学,建筑环境与能源应用工程,,,national
安徽工业大学,机械设计制造及其自动化,,,national
安徽工业大学,材料成型及控制工程,,,national
安徽工业大学,材料科学与工程,,,national
安徽工业大学,环境工程,,,national
安徽工业大学,电气工程及其自动化,,,national
安徽工业大学,经济学,,,national
安徽工业大学,给排水科学与工程,,,national
安徽工业大学,能源与动力工程,,,national
安徽工业大学,英语,,,national
安徽工业大学,行政管理,,,national
安徽工业大学,计算机科学与技术,,,national
安徽工业大学,软件工程,,,national
安徽工业大学,金融学,,,national
安徽工程大学,化学工程与工艺,,,national
安徽工程大学,工商管理,,,national
安徽工程大学,应用化学,,,national
安徽工程大学,机械设计制造及其自动化,,,national
安徽工程大学,材料成型及控制工程,,,national
安徽工程大学,物流管理,,,national
安徽工程大学,环境设计,,,national
安徽工程大学,生物工程,,,national
安徽工程大学,电子信息工程,,,national
安徽工程大学,纺织工程,,,national
安徽工程大学,统计学,,,national
安徽工程大学,自动化,,,national
安徽工程大学,行政管理,,,national
安徽工程大学,视觉传达设计,,,national
安徽工程大学,计算机科学与技术,,,national
安徽工程大学,车辆工程,,,national
安徽工程大学,软件工程,,,national
安徽工程大学,金融工程,,,national
安徽工程大学,食品科学与工程,,,national
安徽师范大学,会计学,,,national
安徽师范大学,体育教育,,,national
安徽师范大学,俄语,,,national
安徽师范大学,化学,,,national
安徽师范大学,历史学,,,national
安徽师范大学,土地资源管理,,,national
安徽师范大学,地理信息科学,,,national
安徽师范大学,地理科学,,,national
安徽师范大学,学前教育,,,national
安徽师范大学,小学教育,,,national
安徽师范大学,广告学,,,national
安徽师范大学,心理学,,,national
安徽师范大学,思想政治教育,,,national
安徽师范大学,教育学,,,national
安徽师范大学,数学与应用数学,,,national
安徽师范大学,新闻学,,,national
安徽师范大学,旅游管理,,,national
安徽师范大学,汉语言文学,,,national
安徽师范大学,法学,,,national
安徽师范大学,物理学,,,national
安徽师范大学,生物技术,,,national
安徽师范大学,生物科学,,,national
安徽师范大学,电子信息工程,,,national
安徽师范大学,社会工作,,,national
安徽师范大学,经济学,,,national
安徽师范大学,统计学,,,national
安徽师范大学,美术学,,,national
安徽师范大学,舞蹈表演,,,national
安徽师范大学,英语,,,national
安徽师范大学,计算机科学与技术,,,national
安徽师范大学,音乐学,,,national
安徽师范大学,音乐表演,,,national
安徽建筑大学,人力资源管理,,,national
安徽建筑大学,动画,,,national
安徽建筑大学,土木工程,,,national
安徽建筑大学,城乡规划,,,national
安徽建筑大学,工程管理,,,national
安徽建筑大学,应用化学,,,national
安徽建筑大学,建筑学,,,national
安徽建筑大学,建筑环境与能源应用工程,,,national
安徽建筑大学,建筑电气与智能化,,,national
安徽建筑大学,无机非金属材料工程,,,national
安徽建筑大学,机械设计制造及其自动化,,,national
安徽建筑大学,环境工程,,,national
安徽建筑大学,电子信息工程,,,national
安徽建筑大学,给排水科学与工程,,,national
安徽建筑大学,能源与动力工程,,,national
安徽建筑大学,计算机科学与技术,,,national
安徽建筑大学,道路桥梁与渡河工程,,,national
安徽建筑大学,高分子材料与工程,,,national
安徽新华学院,经济与金融,,,national
安徽新华学院,财务管理,,,national
安徽新华学院,软件工程,,,national
安徽新华学院,通信工程,,,national
安徽理工大学,临床医学,,,national
安徽理工大学,信息与计算科学,,,national
安徽理工大学,化学工程与工艺,,,national
安徽理工大学,土木工程,,,national
安徽理工大学,地质工程,,,national
安徽理工大学,安全工程,,,national
安徽理工大学,弹药工程与爆炸技术,,,national
安徽理工大学,无机非金属材料工程,,,national
安徽理工大学,机械设计制造及其自动化,,,national
安徽理工大学,测控技术与仪器,,,national
安徽理工大学,测绘工程,,,national
安徽理工大学,环境工程,,,national
安徽理工大学,电子信息工程,,,national
安徽理工大学,电气工程及其自动化,,,national
安徽理工大学,矿物加工工程,,,national
安徽理工大学,自动化,,,national
安徽理工大学,英语,,,national
安徽理工大学,计算机科学与技术,,,national
安徽理工大学,过程装备与控制工程,,,national
安徽理工大学,采矿工程,,,national
安徽科技工程大学,动物医学,,,national
安徽科技工程大学,财务管理,,,national
安徽财经大学,人力资源管理,,,national
安徽财经大学,会计学,,,national
安徽财经大学,信息管理与信息系统,,,national
安徽财经大学,劳动与社会保障,,,national
安徽财经大学,商务英语,,,national
安徽财经大学,国际商务,,,national
安徽财经大学,国际经济与贸易,,,national
安徽财经大学,审计学,,,national
安徽财经大学,工商管理,,,national
安徽财经大学,市场营销,,,national
安徽财经大学,广告学,,,national
安徽财经大学,法学,,,national
安徽财经大学,电子商务,,,national
安徽财经大学,经济学,,,national
安徽财经大学,统计学,,,national
安徽财经大学,计算机科学与技术,,,national
安徽财经大学,财务管理,,,national
安徽财经大学,财政学,,,national
安徽财经大学,金融学,,,national
安徽财经大学,金融工程,,,national
安阳工学院,机械设计制造及其自动化,,,national
安阳工学院,汽车服务工程,,,national
安阳师范学院,广播电视编导,,,national
安阳师范学院,教育学,,,national
安阳师范学院,计算机科学与技术,,,national
安阳师范学院,软件工程,,,national
宜宾学院,电子信息科学与技术,,,national
宜宾学院,软件工程,,,national
宜春学院,农学,,,national
宝鸡文理学院,地理科学,,,national
宝鸡文理学院,教育学,,,national
宝鸡文理学院,数学与应用数学,,,national
宝鸡文理学院,汉语言文学,,,national
宝鸡文理学院,物理学,,,national
宿州学院,电子商务,,,national
对外经济贸易大学,人力资源管理,,,national
对外经济贸易大学,会计学,,,national
对外经济贸易大学,俄语,,,national
对外经济贸易大学,保险学,,,national
对外经济贸易大学,商务英语,,,national
对外经济贸易大学,国际政治,,,national
对外经济贸易大学,国际经济与贸易,,,national
对外经济贸易大学,工商管理,,,national
对外经济贸易大学,市场营销,,,national
对外经济贸易大学,德语,,,national
对外经济贸易大学,意大利语,,,national
对外经济贸易大学,投资学,,,national
对外经济贸易大学,日语,,,national
对外经济贸易大学,法学,,,national
对外经济贸易大学,海关管理,,,national
对外经济贸易大学,物流管理,,,national
对外经济贸易大学,电子商务,,,national
对外经济贸易大学,精算学,,,national
对外经济贸易大学,经济统计学,,,national
对外经济贸易大学,英语,,,national
对外经济贸易大学,行政管理,,,national
对外经济贸易大学,西班牙语,,,national
对外经济贸易大学,财务管理,,,national
对外经济贸易大学,财政学,,,national
对外经济贸易大学,金融学,,,national
对外经济贸易大学,金融工程,,,national
对外经济贸易大学,阿拉伯语,,,national
山东中医药大学,中医学,,,national
山东中医药大学,中医骨伤科学,,,national
山东中医药大学,中草药栽培与鉴定,,,national
山东中医药大学,中药学,,,national
山东中医药大学,中西医临床医学,,,national
山东中医药大学,信息管理与信息系统,,,national
山东中医药大学,护理学,,,national
山东中医药大学,眼视光学,,,national
山东中医药大学,计算机科学与技术,,,national
山东中医药大学,针灸推拿学,,,national
山东交通学院,交通工程,,,national
山东交通学院,物流工程,,,national
山东交通学院,计算机科学与技术,,,national
山东交通学院,车辆工程,,,national
山东体育学院,休闲体育,,,national
山东体育学院,体育经济与管理,,,national
山东体育学院,社会体育指导与管理,,,national
山东体育学院,运动训练,,,national
山东农业大学,农业机械化及其自动化,,,national
山东农业大学,农业资源与环境,,,national
山东农业大学,农学,,,national
山东农业大学,农林经济管理,,,national
山东农业大学,动物医学,,,national
山东农业大学,动物科学,,,national
山东农业大学,园艺,,,national
山东农业大学,土地资源管理,,,national
山东农业大学,林学,,,national
山东农业大学,植物保护,,,national
山东农业大学,水利水电工程,,,national
山东农业大学,物联网工程,,,national
山东农业大学,生物技术,,,national
山东农业大学,种子科学与工程,,,national
山东农业大学,食品科学与工程,,,national
山东医药大学,临床医学,,,national
山东医药大学,口腔医学,,,national
山东医药大学,护理学,,,national
山东协和学院,学前教育,,,national
山东协和学院,护理学,,,national
山东协和学院,旅游管理,,,national
山东协和学院,机械设计制造及其自动化,,,national
山东大学,临床医学,,,national
山东大学,临床药学,,,national
山东大学,产品设计,,,national
山东大学,人工智能,,,national
山东大学,会计学,,,national
山东大学,俄语,,,national
山东大学,信息与计算科学,,,national
山东大学,化学,,,national
山东大学,化学工程与工艺,,,national
山东大学,历史学,,,national
山东大学,口腔医学,,,national
山东大学,哲学,,,national
山东大学,国际政治,,,national
山东大学,国际经济与贸易,,,national
山东大学,工商管理,,,national
山东大学,工程管理,,,national
山东大学,护理学,,,national
山东大学,政治学与行政学,,,national
山东大学,数字媒体技术,,,national
山东大学,数学与应用数学,,,national
山东大学,新闻学,,,national
山东大学,日语,,,national
山东大学,智能医学工程,,,national
山东大学,朝鲜语,,,national
山东大学,机器人工程,,,national
山东大学,机械设计制造及其自动化,,,national
山东大学,材料成型及控制工程,,,national
山东大学,档案学,,,national
山东大学,汉语国际教育,,,national
山东大学,汉语言文学,,,national
山东大学,法学,,,national
山东大学,法语,,,national
山东大学,物理学,,,national
山东大学,环境工程,,,national
山东大学,生态学,,,national
山东大学,生物工程,,,national
山东大学,生物科学,,,national
山东大学,电气工程及其自动化,,,national
山东大学,社会体育指导与管理,,,national
山东大学,社会学,,,national
山东大学,社会工作,,,national
山东大学,科学社会主义,,,national
山东大学,经济学,,,national
山东大学,统计学,,,national
山东大学,网络空间安全,,,national
山东大学,美术学,,,national
山东大学,考古学,,,national
山东大学,能源与动力工程,,,national
山东大学,能源与环境系统工程,,,national
山东大学,自动化,,,national
山东大学,英语,,,national
山东大学,药学,,,national
山东大学,行政管理,,,national
山东大学,计算机科学与技术,,,national
山东大学,财政学,,,national
山东大学,软件工程,,,national
山东大学,金融学,,,national
